Date;Material;Plant;Requested_Volume
06.07.2017;B120;E580;1537
07.07.2017;B120;E580;247
08.07.2017;B120;E580;0
09.07.2017;B120;E580;0
10.07.2017;B120;E580;976
11.07.2017;B120;E580;304
12.07.2017;B120;E580;854
13.07.2017;B120;E580;1537
14.07.2017;B120;E580;344
15.07.2017;B120;E580;0
16.07.2017;B120;E580;0
17.07.2017;B120;E580;856
18.07.2017;B120;E580;341
19.07.2017;B120;E580;6112
20.07.2017;B120;E580;1274
21.07.2017;B120;E580;356
22.07.2017;B120;E580;0
23.07.2017;B120;E580;0
24.07.2017;B120;E580;2752
25.07.2017;B120;E580;418
26.07.2017;B120;E580;808
27.07.2017;B120;E580;517
28.07.2017;B120;E580;4077
29.07.2017;B120;E580;0
30.07.2017;B120;E580;0
31.07.2017;B120;E580;1517
01.08.2017;B120;E580;931
02.08.2017;B120;E580;1345
03.08.2017;B120;E580;1012
04.08.2017;B120;E580;1754
05.08.2017;B120;E580;0
06.08.2017;B120;E580;0
07.08.2017;B120;E580;2110
08.08.2017;B120;E580;662
09.08.2017;B120;E580;892
10.08.2017;B120;E580;1675
11.08.2017;B120;E580;1133
12.08.2017;B120;E580;0
13.08.2017;B120;E580;0
14.08.2017;B120;E580;3208
15.08.2017;B120;E580;563
16.08.2017;B120;E580;754
17.08.2017;B120;E580;2879
18.08.2017;B120;E580;1393
19.08.2017;B120;E580;0
20.08.2017;B120;E580;0
21.08.2017;B120;E580;2315
22.08.2017;B120;E580;414
23.08.2017;B120;E580;1006
24.08.2017;B120;E580;1627
25.08.2017;B120;E580;1234
26.08.2017;B120;E580;0
27.08.2017;B120;E580;0
28.08.2017;B120;E580;872
29.08.2017;B120;E580;560
30.08.2017;B120;E580;1749
31.08.2017;B120;E580;641
01.09.2017;B120;E580;1014
02.09.2017;B120;E580;0
03.09.2017;B120;E580;0
04.09.2017;B120;E580;0
05.09.2017;B120;E580;1368
06.09.2017;B120;E580;1714
07.09.2017;B120;E580;2551
08.09.2017;B120;E580;708
09.09.2017;B120;E580;0
10.09.2017;B120;E580;0
11.09.2017;B120;E580;2417
12.09.2017;B120;E580;755
13.09.2017;B120;E580;1018
14.09.2017;B120;E580;1675
15.09.2017;B120;E580;1532
16.09.2017;B120;E580;0
17.09.2017;B120;E580;0
18.09.2017;B120;E580;443
19.09.2017;B120;E580;575
20.09.2017;B120;E580;606
21.09.2017;B120;E580;3695
22.09.2017;B120;E580;15454
23.09.2017;B120;E580;0
24.09.2017;B120;E580;0
25.09.2017;B120;E580;2374
26.09.2017;B120;E580;540
27.09.2017;B120;E580;3777
28.09.2017;B120;E580;1082
29.09.2017;B120;E580;756
30.09.2017;B120;E580;0
01.10.2017;B120;E580;0
02.10.2017;B120;E580;1935
03.10.2017;B120;E580;1935
04.10.2017;B120;E580;4145
05.10.2017;B120;E580;2399
06.10.2017;B120;E580;24
07.10.2017;B120;E580;0
08.10.2017;B120;E580;0
09.10.2017;B120;E580;50
10.10.2017;B120;E580;8077
11.10.2017;B120;E580;5642
12.10.2017;B120;E580;6146
13.10.2017;B120;E580;682
14.10.2017;B120;E580;0
15.10.2017;B120;E580;0
16.10.2017;B120;E580;585
17.10.2017;B120;E580;3132
18.10.2017;B120;E580;320
19.10.2017;B120;E580;2035
20.10.2017;B120;E580;469
21.10.2017;B120;E580;0
22.10.2017;B120;E580;0
23.10.2017;B120;E580;342
24.10.2017;B120;E580;2876
25.10.2017;B120;E580;1306
26.10.2017;B120;E580;2621
27.10.2017;B120;E580;438
28.10.2017;B120;E580;0
29.10.2017;B120;E580;0
30.10.2017;B120;E580;2010
31.10.2017;B120;E580;1312
01.11.2017;B120;E580;1701
02.11.2017;B120;E580;2363
03.11.2017;B120;E580;563
04.11.2017;B120;E580;0
05.11.2017;B120;E580;0
06.11.2017;B120;E580;1378
07.11.2017;B120;E580;451
08.11.2017;B120;E580;323
09.11.2017;B120;E580;3980
10.11.2017;B120;E580;665
11.11.2017;B120;E580;0
12.11.2017;B120;E580;0
13.11.2017;B120;E580;423
14.11.2017;B120;E580;565
15.11.2017;B120;E580;1193
16.11.2017;B120;E580;1763
17.11.2017;B120;E580;994
18.11.2017;B120;E580;0
19.11.2017;B120;E580;0
20.11.2017;B120;E580;828
21.11.2017;B120;E580;236
22.11.2017;B120;E580;2025
23.11.2017;B120;E580;0
24.11.2017;B120;E580;0
25.11.2017;B120;E580;0
26.11.2017;B120;E580;0
27.11.2017;B120;E580;2204
28.11.2017;B120;E580;116
29.11.2017;B120;E580;442
30.11.2017;B120;E580;2381
01.12.2017;B120;E580;369
02.12.2017;B120;E580;0
03.12.2017;B120;E580;0
04.12.2017;B120;E580;4137
05.12.2017;B120;E580;510
06.12.2017;B120;E580;1731
07.12.2017;B120;E580;2665
08.12.2017;B120;E580;690
09.12.2017;B120;E580;0
10.12.2017;B120;E580;0
11.12.2017;B120;E580;3134
12.12.2017;B120;E580;742
13.12.2017;B120;E580;1307
14.12.2017;B120;E580;2350
15.12.2017;B120;E580;312
16.12.2017;B120;E580;0
17.12.2017;B120;E580;0
18.12.2017;B120;E580;1732
19.12.2017;B120;E580;686
20.12.2017;B120;E580;5704
21.12.2017;B120;E580;2304
22.12.2017;B120;E580;180
23.12.2017;B120;E580;0
24.12.2017;B120;E580;0
25.12.2017;B120;E580;0
26.12.2017;B120;E580;503
27.12.2017;B120;E580;743
28.12.2017;B120;E580;1576
29.12.2017;B120;E580;264
30.12.2017;B120;E580;0
31.12.2017;B120;E580;0
01.01.2018;B120;E580;0
02.01.2018;B120;E580;1060
03.01.2018;B120;E580;641
04.01.2018;B120;E580;6448
05.01.2018;B120;E580;470
06.01.2018;B120;E580;0
07.01.2018;B120;E580;4
08.01.2018;B120;E580;1380
09.01.2018;B120;E580;880
10.01.2018;B120;E580;604
11.01.2018;B120;E580;1265
12.01.2018;B120;E580;521
13.01.2018;B120;E580;0
14.01.2018;B120;E580;0
15.01.2018;B120;E580;2417
16.01.2018;B120;E580;181
17.01.2018;B120;E580;242
18.01.2018;B120;E580;3161
19.01.2018;B120;E580;387
20.01.2018;B120;E580;0
21.01.2018;B120;E580;0
22.01.2018;B120;E580;387
23.01.2018;B120;E580;536
24.01.2018;B120;E580;663
25.01.2018;B120;E580;3117
26.01.2018;B120;E580;2076
27.01.2018;B120;E580;0
28.01.2018;B120;E580;0
29.01.2018;B120;E580;3015
30.01.2018;B120;E580;493
31.01.2018;B120;E580;890
01.02.2018;B120;E580;1175
02.02.2018;B120;E580;407
03.02.2018;B120;E580;0
04.02.2018;B120;E580;0
05.02.2018;B120;E580;1696
06.02.2018;B120;E580;214
07.02.2018;B120;E580;1271
08.02.2018;B120;E580;7884
09.02.2018;B120;E580;15419
10.02.2018;B120;E580;24
11.02.2018;B120;E580;8
12.02.2018;B120;E580;28975
13.02.2018;B120;E580;644
14.02.2018;B120;E580;461
15.02.2018;B120;E580;783
16.02.2018;B120;E580;466
17.02.2018;B120;E580;0
18.02.2018;B120;E580;0
19.02.2018;B120;E580;1892
20.02.2018;B120;E580;2446
21.02.2018;B120;E580;1393
22.02.2018;B120;E580;1106
23.02.2018;B120;E580;349
24.02.2018;B120;E580;0
25.02.2018;B120;E580;10
26.02.2018;B120;E580;654
27.02.2018;B120;E580;181
28.02.2018;B120;E580;842
01.03.2018;B120;E580;1453
02.03.2018;B120;E580;524
03.03.2018;B120;E580;0
04.03.2018;B120;E580;0
05.03.2018;B120;E580;1422
06.03.2018;B120;E580;707
07.03.2018;B120;E580;1154
08.03.2018;B120;E580;435
09.03.2018;B120;E580;945
10.03.2018;B120;E580;0
11.03.2018;B120;E580;20
12.03.2018;B120;E580;1390
13.03.2018;B120;E580;2775
14.03.2018;B120;E580;467
15.03.2018;B120;E580;1452
16.03.2018;B120;E580;416
17.03.2018;B120;E580;0
18.03.2018;B120;E580;0
19.03.2018;B120;E580;2292
20.03.2018;B120;E580;989
21.03.2018;B120;E580;534
22.03.2018;B120;E580;2269
23.03.2018;B120;E580;518
24.03.2018;B120;E580;0
25.03.2018;B120;E580;0
26.03.2018;B120;E580;789
27.03.2018;B120;E580;947
28.03.2018;B120;E580;1812
29.03.2018;B120;E580;1271
30.03.2018;B120;E580;529
31.03.2018;B120;E580;0
01.04.2018;B120;E580;24
02.04.2018;B120;E580;1839
03.04.2018;B120;E580;584
04.04.2018;B120;E580;3353
05.04.2018;B120;E580;2770
06.04.2018;B120;E580;392
07.04.2018;B120;E580;0
08.04.2018;B120;E580;0
09.04.2018;B120;E580;5739
10.04.2018;B120;E580;605
11.04.2018;B120;E580;559
12.04.2018;B120;E580;1810
13.04.2018;B120;E580;1153
14.04.2018;B120;E580;7
15.04.2018;B120;E580;0
16.04.2018;B120;E580;576
17.04.2018;B120;E580;694
18.04.2018;B120;E580;646
19.04.2018;B120;E580;634
20.04.2018;B120;E580;817
21.04.2018;B120;E580;0
22.04.2018;B120;E580;0
23.04.2018;B120;E580;1000
24.04.2018;B120;E580;2921
25.04.2018;B120;E580;1080
26.04.2018;B120;E580;4001
27.04.2018;B120;E580;384
28.04.2018;B120;E580;0
29.04.2018;B120;E580;0
30.04.2018;B120;E580;544
01.05.2018;B120;E580;432
02.05.2018;B120;E580;1793
03.05.2018;B120;E580;827
04.05.2018;B120;E580;222
05.05.2018;B120;E580;0
06.05.2018;B120;E580;0
07.05.2018;B120;E580;940
08.05.2018;B120;E580;516
09.05.2018;B120;E580;699
10.05.2018;B120;E580;1457
11.05.2018;B120;E580;894
12.05.2018;B120;E580;0
13.05.2018;B120;E580;0
14.05.2018;B120;E580;849
15.05.2018;B120;E580;12897
16.05.2018;B120;E580;4099
17.05.2018;B120;E580;328
18.05.2018;B120;E580;1940
19.05.2018;B120;E580;0
20.05.2018;B120;E580;0
21.05.2018;B120;E580;2494
22.05.2018;B120;E580;472
23.05.2018;B120;E580;851
24.05.2018;B120;E580;2143
25.05.2018;B120;E580;818
26.05.2018;B120;E580;0
27.05.2018;B120;E580;0
28.05.2018;B120;E580;0
29.05.2018;B120;E580;1098
30.05.2018;B120;E580;1830
31.05.2018;B120;E580;2013
01.06.2018;B120;E580;964
02.06.2018;B120;E580;0
03.06.2018;B120;E580;0
04.06.2018;B120;E580;1847
05.06.2018;B120;E580;1306
06.06.2018;B120;E580;1040
07.06.2018;B120;E580;3669
08.06.2018;B120;E580;301
09.06.2018;B120;E580;48
10.06.2018;B120;E580;0
11.06.2018;B120;E580;2069
12.06.2018;B120;E580;424
13.06.2018;B120;E580;1162
14.06.2018;B120;E580;1800
15.06.2018;B120;E580;2907
16.06.2018;B120;E580;0
17.06.2018;B120;E580;0
18.06.2018;B120;E580;2007
19.06.2018;B120;E580;219
20.06.2018;B120;E580;1317
21.06.2018;B120;E580;2384
22.06.2018;B120;E580;696
23.06.2018;B120;E580;0
24.06.2018;B120;E580;0
25.06.2018;B120;E580;1037
26.06.2018;B120;E580;319
27.06.2018;B120;E580;705
28.06.2018;B120;E580;903
29.06.2018;B120;E580;672
30.06.2018;B120;E580;104
01.07.2018;B120;E580;0
02.07.2018;B120;E580;951
03.07.2018;B120;E580;1048
04.07.2018;B120;E580;0
05.07.2018;B120;E580;2317
06.07.2018;B120;E580;351
07.07.2018;B120;E580;0
08.07.2018;B120;E580;0
09.07.2018;B120;E580;602
10.07.2018;B120;E580;549
11.07.2018;B120;E580;2878
12.07.2018;B120;E580;1819
13.07.2018;B120;E580;399
14.07.2018;B120;E580;0
15.07.2018;B120;E580;0
16.07.2018;B120;E580;8256
17.07.2018;B120;E580;336
18.07.2018;B120;E580;1199
19.07.2018;B120;E580;669
20.07.2018;B120;E580;580
21.07.2018;B120;E580;0
22.07.2018;B120;E580;0
23.07.2018;B120;E580;669
24.07.2018;B120;E580;3372
25.07.2018;B120;E580;1105
26.07.2018;B120;E580;4698
27.07.2018;B120;E580;336
28.07.2018;B120;E580;0
29.07.2018;B120;E580;24
30.07.2018;B120;E580;1189
31.07.2018;B120;E580;729
01.08.2018;B120;E580;407
02.08.2018;B120;E580;1838
03.08.2018;B120;E580;442
04.08.2018;B120;E580;7
05.08.2018;B120;E580;0
06.08.2018;B120;E580;676
07.08.2018;B120;E580;577
08.08.2018;B120;E580;1099
09.08.2018;B120;E580;1291
10.08.2018;B120;E580;414
11.08.2018;B120;E580;0
12.08.2018;B120;E580;0
13.08.2018;B120;E580;439
14.08.2018;B120;E580;438
15.08.2018;B120;E580;508
16.08.2018;B120;E580;974
17.08.2018;B120;E580;287
18.08.2018;B120;E580;0
19.08.2018;B120;E580;0
20.08.2018;B120;E580;690
21.08.2018;B120;E580;862
22.08.2018;B120;E580;558
23.08.2018;B120;E580;3895
24.08.2018;B120;E580;823
25.08.2018;B120;E580;0
26.08.2018;B120;E580;0
27.08.2018;B120;E580;1028
28.08.2018;B120;E580;1082
29.08.2018;B120;E580;1031
30.08.2018;B120;E580;1234
31.08.2018;B120;E580;2958
01.09.2018;B120;E580;0
02.09.2018;B120;E580;0
03.09.2018;B120;E580;0
04.09.2018;B120;E580;541
05.09.2018;B120;E580;934
06.09.2018;B120;E580;3877
07.09.2018;B120;E580;502
08.09.2018;B120;E580;0
09.09.2018;B120;E580;0
10.09.2018;B120;E580;2876
11.09.2018;B120;E580;504
12.09.2018;B120;E580;290
13.09.2018;B120;E580;3343
14.09.2018;B120;E580;1697
15.09.2018;B120;E580;0
16.09.2018;B120;E580;0
17.09.2018;B120;E580;2869
18.09.2018;B120;E580;609
19.09.2018;B120;E580;1060
20.09.2018;B120;E580;4787
21.09.2018;B120;E580;1010
22.09.2018;B120;E580;0
23.09.2018;B120;E580;0
24.09.2018;B120;E580;881
25.09.2018;B120;E580;1318
26.09.2018;B120;E580;956
27.09.2018;B120;E580;1442
28.09.2018;B120;E580;1174
29.09.2018;B120;E580;0
30.09.2018;B120;E580;0
01.10.2018;B120;E580;2664
02.10.2018;B120;E580;429
03.10.2018;B120;E580;1077
04.10.2018;B120;E580;2004
05.10.2018;B120;E580;1293
06.10.2018;B120;E580;0
07.10.2018;B120;E580;0
08.10.2018;B120;E580;1012
09.10.2018;B120;E580;782
10.10.2018;B120;E580;374
11.10.2018;B120;E580;1612
12.10.2018;B120;E580;631
13.10.2018;B120;E580;12
14.10.2018;B120;E580;0
15.10.2018;B120;E580;1174
16.10.2018;B120;E580;527
17.10.2018;B120;E580;935
18.10.2018;B120;E580;1776
19.10.2018;B120;E580;543
20.10.2018;B120;E580;0
21.10.2018;B120;E580;0
22.10.2018;B120;E580;1384
23.10.2018;B120;E580;2562
24.10.2018;B120;E580;1662
25.10.2018;B120;E580;6401
26.10.2018;B120;E580;450
27.10.2018;B120;E580;0
28.10.2018;B120;E580;0
29.10.2018;B120;E580;552
30.10.2018;B120;E580;1189
31.10.2018;B120;E580;513
01.11.2018;B120;E580;1799
02.11.2018;B120;E580;3471
03.11.2018;B120;E580;0
04.11.2018;B120;E580;0
05.11.2018;B120;E580;1369
06.11.2018;B120;E580;1399
07.11.2018;B120;E580;669
08.11.2018;B120;E580;1882
09.11.2018;B120;E580;324
10.11.2018;B120;E580;0
11.11.2018;B120;E580;0
12.11.2018;B120;E580;860
13.11.2018;B120;E580;563
14.11.2018;B120;E580;926
15.11.2018;B120;E580;856
16.11.2018;B120;E580;822
17.11.2018;B120;E580;0
18.11.2018;B120;E580;30
19.11.2018;B120;E580;919
20.11.2018;B120;E580;514
21.11.2018;B120;E580;1088
22.11.2018;B120;E580;0
23.11.2018;B120;E580;0
24.11.2018;B120;E580;0
25.11.2018;B120;E580;0
26.11.2018;B120;E580;2920
27.11.2018;B120;E580;2872
28.11.2018;B120;E580;1503
29.11.2018;B120;E580;435
30.11.2018;B120;E580;840
01.12.2018;B120;E580;0
02.12.2018;B120;E580;0
03.12.2018;B120;E580;983
04.12.2018;B120;E580;349
05.12.2018;B120;E580;623
06.12.2018;B120;E580;3802
07.12.2018;B120;E580;887
08.12.2018;B120;E580;0
09.12.2018;B120;E580;0
10.12.2018;B120;E580;2559
11.12.2018;B120;E580;331
12.12.2018;B120;E580;1652
13.12.2018;B120;E580;936
14.12.2018;B120;E580;1073
15.12.2018;B120;E580;0
16.12.2018;B120;E580;0
17.12.2018;B120;E580;848
18.12.2018;B120;E580;1168
19.12.2018;B120;E580;885
20.12.2018;B120;E580;2864
21.12.2018;B120;E580;451
22.12.2018;B120;E580;120
23.12.2018;B120;E580;24
24.12.2018;B120;E580;0
25.12.2018;B120;E580;0
26.12.2018;B120;E580;10233
27.12.2018;B120;E580;781
28.12.2018;B120;E580;1827
29.12.2018;B120;E580;0
30.12.2018;B120;E580;0
31.12.2018;B120;E580;484
01.01.2019;B120;E580;0
02.01.2019;B120;E580;634
03.01.2019;B120;E580;549
04.01.2019;B120;E580;336
05.01.2019;B120;E580;0
06.01.2019;B120;E580;0
07.01.2019;B120;E580;3243
08.01.2019;B120;E580;365
09.01.2019;B120;E580;1269
10.01.2019;B120;E580;276
11.01.2019;B120;E580;387
12.01.2019;B120;E580;0
13.01.2019;B120;E580;0
14.01.2019;B120;E580;945
15.01.2019;B120;E580;772
16.01.2019;B120;E580;1458
17.01.2019;B120;E580;923
18.01.2019;B120;E580;487
19.01.2019;B120;E580;0
20.01.2019;B120;E580;0
21.01.2019;B120;E580;1006
22.01.2019;B120;E580;437
23.01.2019;B120;E580;485
24.01.2019;B120;E580;3086
25.01.2019;B120;E580;835
26.01.2019;B120;E580;0
27.01.2019;B120;E580;0
28.01.2019;B120;E580;369
29.01.2019;B120;E580;349
30.01.2019;B120;E580;789
31.01.2019;B120;E580;1363
01.02.2019;B120;E580;324
02.02.2019;B120;E580;0
03.02.2019;B120;E580;0
04.02.2019;B120;E580;1068
05.02.2019;B120;E580;600
06.02.2019;B120;E580;1023
07.02.2019;B120;E580;548
08.02.2019;B120;E580;1389
09.02.2019;B120;E580;0
10.02.2019;B120;E580;20
11.02.2019;B120;E580;661
12.02.2019;B120;E580;499
13.02.2019;B120;E580;932
14.02.2019;B120;E580;531
15.02.2019;B120;E580;703
16.02.2019;B120;E580;0
17.02.2019;B120;E580;0
18.02.2019;B120;E580;733
19.02.2019;B120;E580;188
20.02.2019;B120;E580;613
21.02.2019;B120;E580;7257
22.02.2019;B120;E580;736
23.02.2019;B120;E580;0
24.02.2019;B120;E580;0
25.02.2019;B120;E580;2505
26.02.2019;B120;E580;581
27.02.2019;B120;E580;1116
28.02.2019;B120;E580;2088
01.03.2019;B120;E580;512
02.03.2019;B120;E580;0
03.03.2019;B120;E580;0
04.03.2019;B120;E580;2516
05.03.2019;B120;E580;200
06.03.2019;B120;E580;1333
07.03.2019;B120;E580;2023
08.03.2019;B120;E580;800
09.03.2019;B120;E580;0
10.03.2019;B120;E580;0
11.03.2019;B120;E580;1549
12.03.2019;B120;E580;640
13.03.2019;B120;E580;285
14.03.2019;B120;E580;832
15.03.2019;B120;E580;998
16.03.2019;B120;E580;0
17.03.2019;B120;E580;20
18.03.2019;B120;E580;2119
19.03.2019;B120;E580;508
20.03.2019;B120;E580;978
21.03.2019;B120;E580;549
22.03.2019;B120;E580;676
23.03.2019;B120;E580;0
24.03.2019;B120;E580;0
25.03.2019;B120;E580;2020
26.03.2019;B120;E580;519
27.03.2019;B120;E580;348
28.03.2019;B120;E580;2290
29.03.2019;B120;E580;520
30.03.2019;B120;E580;0
31.03.2019;B120;E580;0
01.04.2019;B120;E580;798
02.04.2019;B120;E580;985
03.04.2019;B120;E580;759
04.04.2019;B120;E580;1191
05.04.2019;B120;E580;1469
06.04.2019;B120;E580;0
07.04.2019;B120;E580;0
08.04.2019;B120;E580;6202
09.04.2019;B120;E580;753
10.04.2019;B120;E580;998
11.04.2019;B120;E580;1592
12.04.2019;B120;E580;994
13.04.2019;B120;E580;0
14.04.2019;B120;E580;0
15.04.2019;B120;E580;879
16.04.2019;B120;E580;572
17.04.2019;B120;E580;799
18.04.2019;B120;E580;1183
19.04.2019;B120;E580;692
20.04.2019;B120;E580;148
21.04.2019;B120;E580;0
22.04.2019;B120;E580;1221
23.04.2019;B120;E580;536
24.04.2019;B120;E580;635
25.04.2019;B120;E580;1871
26.04.2019;B120;E580;1189
27.04.2019;B120;E580;0
28.04.2019;B120;E580;0
29.04.2019;B120;E580;1951
30.04.2019;B120;E580;663
01.05.2019;B120;E580;2630
02.05.2019;B120;E580;1984
03.05.2019;B120;E580;400
04.05.2019;B120;E580;180
05.05.2019;B120;E580;25
06.05.2019;B120;E580;1332
07.05.2019;B120;E580;509
08.05.2019;B120;E580;1045
09.05.2019;B120;E580;914
10.05.2019;B120;E580;424
11.05.2019;B120;E580;0
12.05.2019;B120;E580;0
13.05.2019;B120;E580;3542
14.05.2019;B120;E580;352
15.05.2019;B120;E580;595
16.05.2019;B120;E580;1874
17.05.2019;B120;E580;542
18.05.2019;B120;E580;24
19.05.2019;B120;E580;0
20.05.2019;B120;E580;1393
21.05.2019;B120;E580;607
22.05.2019;B120;E580;1187
23.05.2019;B120;E580;2051
24.05.2019;B120;E580;2474
25.05.2019;B120;E580;0
26.05.2019;B120;E580;36
27.05.2019;B120;E580;24
28.05.2019;B120;E580;776
29.05.2019;B120;E580;541
30.05.2019;B120;E580;2640
31.05.2019;B120;E580;463
01.06.2019;B120;E580;0
02.06.2019;B120;E580;0
03.06.2019;B120;E580;1081
04.06.2019;B120;E580;965
05.06.2019;B120;E580;6453
06.06.2019;B120;E580;2431
07.06.2019;B120;E580;686
08.06.2019;B120;E580;0
09.06.2019;B120;E580;0
10.06.2019;B120;E580;1352
11.06.2019;B120;E580;1435
12.06.2019;B120;E580;777
13.06.2019;B120;E580;969
14.06.2019;B120;E580;1433
15.06.2019;B120;E580;0
16.06.2019;B120;E580;0
17.06.2019;B120;E580;1696
18.06.2019;B120;E580;862
19.06.2019;B120;E580;1762
20.06.2019;B120;E580;1628
21.06.2019;B120;E580;301
22.06.2019;B120;E580;0
23.06.2019;B120;E580;0
24.06.2019;B120;E580;1526
25.06.2019;B120;E580;694
26.06.2019;B120;E580;1206
27.06.2019;B120;E580;597
28.06.2019;B120;E580;2976
29.06.2019;B120;E580;0
30.06.2019;B120;E580;84
01.07.2019;B120;E580;1573
02.07.2019;B120;E580;710
03.07.2019;B120;E580;1356
04.07.2019;B120;E580;10
05.07.2019;B120;E580;657
06.07.2019;B120;E580;0
07.07.2019;B120;E580;24
08.07.2019;B120;E580;3896
09.07.2019;B120;E580;440
10.07.2019;B120;E580;854
11.07.2019;B120;E580;826
12.07.2019;B120;E580;381
13.07.2019;B120;E580;0
14.07.2019;B120;E580;0
15.07.2019;B120;E580;1481
16.07.2019;B120;E580;497
17.07.2019;B120;E580;1520
18.07.2019;B120;E580;1173
19.07.2019;B120;E580;936
20.07.2019;B120;E580;0
21.07.2019;B120;E580;0
22.07.2019;B120;E580;608
23.07.2019;B120;E580;1114
24.07.2019;B120;E580;1051
25.07.2019;B120;E580;545
26.07.2019;B120;E580;1023
27.07.2019;B120;E580;0
28.07.2019;B120;E580;48
29.07.2019;B120;E580;5814
30.07.2019;B120;E580;882
31.07.2019;B120;E580;1429
01.08.2019;B120;E580;1867
02.08.2019;B120;E580;625
03.08.2019;B120;E580;0
04.08.2019;B120;E580;0
05.08.2019;B120;E580;3144
06.08.2019;B120;E580;627
07.08.2019;B120;E580;1316
08.08.2019;B120;E580;1002
09.08.2019;B120;E580;1270
10.08.2019;B120;E580;0
11.08.2019;B120;E580;0
12.08.2019;B120;E580;641
13.08.2019;B120;E580;912
14.08.2019;B120;E580;968
15.08.2019;B120;E580;3947
16.08.2019;B120;E580;332
17.08.2019;B120;E580;0
18.08.2019;B120;E580;0
19.08.2019;B120;E580;1716
20.08.2019;B120;E580;553
21.08.2019;B120;E580;1177
22.08.2019;B120;E580;3378
23.08.2019;B120;E580;722
24.08.2019;B120;E580;0
25.08.2019;B120;E580;0
26.08.2019;B120;E580;1393
27.08.2019;B120;E580;866
28.08.2019;B120;E580;2840
29.08.2019;B120;E580;2652
30.08.2019;B120;E580;1547
31.08.2019;B120;E580;240
01.09.2019;B120;E580;0
02.09.2019;B120;E580;0
03.09.2019;B120;E580;1221
04.09.2019;B120;E580;1286
05.09.2019;B120;E580;1828
06.09.2019;B120;E580;269
07.09.2019;B120;E580;0
08.09.2019;B120;E580;0
09.09.2019;B120;E580;453
10.09.2019;B120;E580;820
11.09.2019;B120;E580;772
12.09.2019;B120;E580;519
13.09.2019;B120;E580;1389
14.09.2019;B120;E580;0
15.09.2019;B120;E580;0
16.09.2019;B120;E580;1161
17.09.2019;B120;E580;368
18.09.2019;B120;E580;961
19.09.2019;B120;E580;1619
20.09.2019;B120;E580;807
21.09.2019;B120;E580;0
22.09.2019;B120;E580;0
23.09.2019;B120;E580;3237
24.09.2019;B120;E580;1938
25.09.2019;B120;E580;970
26.09.2019;B120;E580;2085
27.09.2019;B120;E580;722
28.09.2019;B120;E580;0
29.09.2019;B120;E580;20
30.09.2019;B120;E580;1026
01.10.2019;B120;E580;602
02.10.2019;B120;E580;689
03.10.2019;B120;E580;1634
04.10.2019;B120;E580;5486
05.10.2019;B120;E580;0
06.10.2019;B120;E580;0
07.10.2019;B120;E580;1936
08.10.2019;B120;E580;521
09.10.2019;B120;E580;1804
10.10.2019;B120;E580;536
11.10.2019;B120;E580;602
12.10.2019;B120;E580;12
13.10.2019;B120;E580;0
14.10.2019;B120;E580;1531
15.10.2019;B120;E580;927
16.10.2019;B120;E580;608
17.10.2019;B120;E580;345
18.10.2019;B120;E580;1183
19.10.2019;B120;E580;0
20.10.2019;B120;E580;0
21.10.2019;B120;E580;931
22.10.2019;B120;E580;1087
23.10.2019;B120;E580;1483
24.10.2019;B120;E580;9256
25.10.2019;B120;E580;372
26.10.2019;B120;E580;0
27.10.2019;B120;E580;0
28.10.2019;B120;E580;1990
29.10.2019;B120;E580;468
30.10.2019;B120;E580;692
31.10.2019;B120;E580;917
01.11.2019;B120;E580;1056
02.11.2019;B120;E580;24
03.11.2019;B120;E580;36
04.11.2019;B120;E580;2067
05.11.2019;B120;E580;530
06.11.2019;B120;E580;1585
07.11.2019;B120;E580;1981
08.11.2019;B120;E580;524
09.11.2019;B120;E580;0
10.11.2019;B120;E580;0
11.11.2019;B120;E580;3132
12.11.2019;B120;E580;323
13.11.2019;B120;E580;1328
14.11.2019;B120;E580;1643
15.11.2019;B120;E580;504
16.11.2019;B120;E580;0
17.11.2019;B120;E580;0
18.11.2019;B120;E580;1623
19.11.2019;B120;E580;306
20.11.2019;B120;E580;1184
21.11.2019;B120;E580;1087
22.11.2019;B120;E580;410
23.11.2019;B120;E580;0
24.11.2019;B120;E580;0
25.11.2019;B120;E580;1266
26.11.2019;B120;E580;470
27.11.2019;B120;E580;1113
28.11.2019;B120;E580;12
29.11.2019;B120;E580;63
30.11.2019;B120;E580;0
01.12.2019;B120;E580;0
02.12.2019;B120;E580;1535
03.12.2019;B120;E580;1047
04.12.2019;B120;E580;859
05.12.2019;B120;E580;1698
06.12.2019;B120;E580;1317
07.12.2019;B120;E580;0
08.12.2019;B120;E580;0
09.12.2019;B120;E580;961
10.12.2019;B120;E580;500
11.12.2019;B120;E580;719
12.12.2019;B120;E580;2817
13.12.2019;B120;E580;509
14.12.2019;B120;E580;0
15.12.2019;B120;E580;12
16.12.2019;B120;E580;2137
17.12.2019;B120;E580;512
18.12.2019;B120;E580;1389
19.12.2019;B120;E580;1177
20.12.2019;B120;E580;566
21.12.2019;B120;E580;0
22.12.2019;B120;E580;0
23.12.2019;B120;E580;952
24.12.2019;B120;E580;21
25.12.2019;B120;E580;0
26.12.2019;B120;E580;477
27.12.2019;B120;E580;138
28.12.2019;B120;E580;0
